,Unnamed: 0,Name,Latitude,Longitude,Province/Territory_x,ID_NEW,Name2
1176,547,Point Petre (Aut),43.84,-77.15,ON,WQP,Point Petre Bloomfield
1177,1878,Port Stanley Buoy,43.83,-77.15,ON,WPP,
1178,837,Kingston,44.23,-76.6,ON,YGK,Kingston
1179,264,Kingston Climate,44.22,-76.6,ON,TKG,
1180,1835,Kirkland Lake,44.22,-76.6,ON,YKX,
1181,71,Cape Dorset Climate,64.23,-76.53,NU,NCD,
1182,1693,Cape Dyer,64.23,-76.53,NU,YVN,
1183,998,Cape Dorset,64.23,-76.52,NU,YTE,Cape Dorset
1184,1694,Cape Hooper,64.23,-76.52,NU,WUP,
1185,922,Umiujaq,56.54,-76.52,QC,YMU,Umiujaq
1186,2022,Nitchequon,51.69,-76.14,QC,YNI,
1187,1868,Ottawa,45.32,-76.02,ON,YRO,
1188,1785,Chalk River,45.32,-76.0,ON,CYP,
1189,495,Maniwaki Airport,46.27,-75.99,QC,WMJ,Maniwaki Messines
1190,2013,Manuan Lake,46.27,-75.99,QC,YLM,
1191,425,Grenadier Island,44.46,-75.86,ON,WGH,Grenadier Island Schermerhorn Landing
1192,260,Brockville Climate,44.63,-75.75,ON,TBO,Brockville
1193,1862,Ottawa,45.38,-75.72,ON,YHQ,
1194,1867,Ottawa,45.58,-75.72,ON,YDH,
1195,728,Ottawa Cda Rcs,45.38,-75.71,ON,XOA,Ottawa
1196,1866,Ottawa,45.43,-75.7,ON,WOZ,
1197,1865,Ottawa,45.32,-75.68,ON,YRP,
1198,935,Ottawa,45.32,-75.67,ON,YOW,Ottawa Leitrim
1199,55,Salluit,62.18,-75.67,QC,MFX,
1200,1077,Salluit,62.18,-75.67,QC,YZG,Salluit
1201,702,High Falls,45.84,-75.65,QC,XHF,High Falls Bowman
1202,1869,Owen Sound,45.37,-75.65,ON,YOS,
1203,709,Kemptville Cs,45.01,-75.64,ON,XKE,Kemptville
1204,1830,Killaloe,45.0,-75.63,ON,YXI,
1205,929,Gatineau,45.52,-75.56,QC,YND,Ottawa Templeton
1206,2024,Parent,45.52,-75.56,QC,YPP,
1207,1947,Confederation Bridg,45.05,-75.34,PE,XBP,
1208,1743,Malloch Dome,68.93,-75.28,NU,WCN,
1209,2010,Manicouagan,45.63,-75.2,QC,YMV,
1210,1742,Mackar Inlet,68.9,-75.14,NU,WUU,
1211,2049,St Celestin,45.8,-75.07,QC,MSC,
1212,1708,Fd Point,89.0,-75.0,NU,WFA,
1213,1981,Fox River,48.0,-75.0,QC,YFQ,
1214,595,Chapais,49.82,-74.98,QC,WUK,Chapais
1215,262,Moose Creek Wells,45.25,-74.96,ON,TCK,Moose Creek
1216,1845,Moosonee,45.25,-74.96,ON,WZC,
1217,1792,Cyprus Lake,45.03,-74.68,ON,XCY,
1218,1793,Deer Lake,45.02,-74.68,ON,YVZ,
1219,532,Parent,47.92,-74.62,QC,WPK,Parent
1220,2026,Pointe Claveau,47.92,-74.62,QC,WQV,
1221,467,St-Jovite,46.08,-74.56,QC,WJT,St-Jovite Saint-Jovite
1222,46,Chibougamau-Chapais,49.78,-74.53,QC,GCH,
1223,1969,Commissaire,49.78,-74.53,QC,MCM,
1224,921,Fanacamp,49.77,-74.53,QC,YMT,Chibougamau Chibougamou
1225,2057,Ste Michel De Napierville,45.3,-74.3,QC,MSX,
1226,1884,Royal Island,45.48,-74.29,ON,WTX,
1227,369,St-Anicet 1,45.12,-74.29,QC,WBZ,St Anicet Saint-Anicet
1228,63,Saint-Michel-Des-Saints,46.82,-74.09,QC,MMY,Saint Michel des Saints Saint-Michel-des-Saints
1229,924,Mirabel,45.68,-74.04,QC,YMX,Montreal Mirabel
1230,610,Ste-Anne-De-Bellevue 1,45.44,-73.93,QC,WYQ,Pointe au Pere Pointe-au-P√§re
1231,2060,Sutton Junction (Bedford-Sutton),45.43,-73.93,QC,YXF,
1232,1956,Bonaventure,45.32,-73.91,QC,YVB,
1233,1990,Ile Charron,45.17,-73.87,QC,WVZ,
1234,2033,Riviere Du Loup,46.02,-73.82,QC,YRI,
1235,2018,Montreal,45.48,-73.77,QC,WAO,
1236,2051,St Henri,45.12,-73.77,QC,WIA,
1237,2032,Rimouski,45.47,-73.75,QC,YXK,
1238,1975,Ecole De Voile De Lachine,45.47,-73.74,QC,WEN,
1239,1010,Montreal,45.47,-73.74,QC,YUL,Montreal Dorval
1240,591,Montreal/Pierre Elliott Trudeau Intl,45.47,-73.74,QC,WTQ,Montreal Dorval
1241,1966,Charlevoix,45.52,-73.72,QC,YML,
1242,1977,Fd Point,45.43,-73.7,QC,WUF,
1243,771,James Bay,53.75,-73.68,QC,YAH,La Grande IV
1244,44,La Grande Iv,53.75,-73.68,QC,GAH,
1245,2039,Sainte-Anne-Des-Monts,45.12,-73.68,QC,YSZ,
1246,454,Ste-Clotilde,45.17,-73.68,QC,WIT,Ste-Clothilde Sainte-Clotilde-de-Ch√âteauguay
1247,2061,Sutton Junction (Bedford-Sutton),45.17,-73.68,QC,WXF,
1248,58,Parc National Des Pingualuit,61.31,-73.67,QC,MIN,Parc National des Pingualuit
1249,2025,Piedmont,61.31,-73.67,QC,MPD,
1250,2021,Nemiscau,45.5,-73.62,QC,YHH,
1251,585,Mctavish,45.5,-73.58,QC,WTA,Mctavish Montreal
1252,1974,Dolbeau St Methode,45.42,-73.57,QC,YDO,
1253,2052,St Jean,45.32,-73.57,QC,YJN,
1254,2020,Montreal-Est,45.48,-73.55,QC,WPQ,
1255,2055,St Polycarpe,45.5,-73.52,QC,MPL,
1256,407,L'Assomption,45.81,-73.43,QC,WEW,East Baltic
1257,861,Longueuil,45.52,-73.42,QC,YHU,Montreal Lafl√§che
1258,2019,Montreal,45.52,-73.42,QC,WUL,
1259,395,Chamouchouane,49.28,-73.36,QC,WEE,Chamouchouane Didyme
1260,457,L 'Acadie,45.29,-73.35,QC,WIZ,L'Acadie Saint-Jacques-le-Mineur
1261,2005,L'Artifice,45.29,-73.35,QC,MLA,
1262,2054,St Polycarpe,45.33,-73.3,QC,QPL,
1263,2038,Russeltown,45.41,-73.05,QC,MRU,
1264,2059,Ste-Anne-De-Bellevue,45.22,-73.02,QC,WVQ,
1265,2056,St Sabine,45.87,-73.0,QC,MSB,
1266,65,Riviere Aux Feuilles,57.91,-72.98,QC,MRF,Riviere Aux Feuille
1267,364,Lac Saint-Pierre,46.18,-72.92,QC,WBS,Lac Saint Pierre Louiseville
1268,2004,Landrienne,46.18,-72.92,QC,XLA,
1269,418,Frelighsburg,45.04,-72.86,QC,WFQ,Frelighsburg
1270,2002,Lac Eon,47.41,-72.79,QC,YEO,
1271,56,Granby,45.37,-72.77,QC,MGB,Granby
1272,1961,Caniapiscau Airport,45.29,-72.74,QC,YAI,
1273,746,Shawinigan,46.56,-72.73,QC,XSH,Shawinigan
1274,51,Trois Rivieres,46.37,-72.68,QC,GRQ,
1275,980,Trois-Rivieres,46.35,-72.68,QC,YRQ,Trois Rivieres Trois-Rivieres Sainte-Catherine
1276,510,Nicolet,46.23,-72.66,QC,WNQ,Nicolet
1277,2064,Val D'Or,46.38,-72.62,QC,YVO,
1278,2062,Trois Rivieres,45.15,-72.58,QC,WRQ,
1279,517,Normandin,48.84,-72.55,QC,WOD,Normandin
1280,66,Saint-Germain-De-Grantham,45.83,-72.54,QC,MSI,Saint Germain de Grantham Saint-Germain-de-Grantham
1281,594,Trois-Rivieres,46.35,-72.52,QC,WTY,Trois Rivieres Sainte-Ang√§le-de-Laval
1282,2063,Val D'Irene,46.35,-72.52,QC,XAM,
1283,385,La Tuque,47.24,-72.47,QC,WDQ,La Tuque
1284,2053,St Lambert,48.65,-72.45,QC,WLH,
1285,1973,Covey Hill,47.99,-72.3,QC,MCW,
1286,976,Lac-Saint-Jean,48.52,-72.27,QC,YRJ,Roberval
1287,593,Lac Memphremagog,45.27,-72.17,QC,WTT,Lac Memphremagog Magog
1288,62,Lemieux,46.3,-72.06,QC,MLU,Lemieux
1289,442,Deschambault,46.69,-71.97,QC,WHQ,Deschambault Saint-Gilbert
1290,878,Kangiqusujuaq,61.59,-71.93,QC,YKG,City Centre
1291,544,Lennoxville,45.37,-71.82,QC,WQH,Lennoxville Sherbrooke
1292,456,Mistook,48.6,-71.72,QC,WIX,Mistook Saint-Coeur-de-Marie
1293,2048,St Augustin,45.44,-71.69,QC,YIF,
1294,984,Westbury,45.44,-71.69,QC,YSC,Sherbrooke Cookshire-Eaton
1295,2050,St Denis De Kamouraska,46.73,-71.5,QC,MSD,
1296,936,Valcartier A,46.9,-71.5,QC,YOY,Valcartier Saint-Gabriel-de-Valcartier
1297,951,Sainte-Foy,46.79,-71.39,QC,YQB,L'Ancienne-Lorette
1298,2006,Lauzon,46.8,-71.38,QC,WLU,
1299,2011,Maniwaki,46.8,-71.38,QC,WMW,
1300,540,Quebec/Jean Lesage Intl,46.8,-71.38,QC,WQB,Quebec L'Ancienne-Lorette
1301,1740,Longstaff Bluff,81.82,-71.3,NU,YUV,
1302,458,Ste-Foy (U. Laval),46.78,-71.29,QC,WJB,Ste Foy Sainte-Foy
1303,67,Thetford Mines Rcs,46.05,-71.27,QC,MTH,Thetford Mines Thetford-Mines
1304,528,L'Etape,47.56,-71.23,QC,WPD,L'Etape   Parc Des Laurentides Saint-Ferreol-les-Neiges
1305,670,Beauport,46.84,-71.2,QC,XBO,Beauport
1306,1957,Border,46.84,-71.2,QC,WTB,
1307,387,Chute-Des-Passes,49.84,-71.17,QC,WDT,Chute-des-Passes
1308,1971,Corossol,49.84,-71.17,QC,WGA,
1309,599,Dewar Lakes,68.65,-71.17,NU,WUW,Dewar Lakes Mid Baffin
1310,2009,Lennoxville,46.83,-71.16,QC,WXX,
1311,54,Foret Montmorency Rcs,47.32,-71.15,QC,MFM,Fort Montmorency Saint-Ferreol-les-Neiges
1312,465,Jonquiere,48.43,-71.14,QC,WJO,Jonquiere Arvida
1313,1995,Kangiqsujuaq,48.43,-71.14,QC,YMZ,
1314,2001,Lac Castor,48.31,-71.13,QC,WMB,
1315,715,Laterri√Àre,48.31,-71.13,QC,XLT,La Terriere Saguenay
1316,378,Lac Benoit,51.53,-71.11,QC,WDE,Lac Benoit
1317,1970,Corossol,48.52,-71.05,QC,WCR,
1318,631,Onatchiway,48.89,-71.03,QC,WXC,Onatchiway Saint-David-de-Falardeau
1319,474,Bonnard 1,50.73,-71.01,QC,WKD,Bonnard
1320,779,Saguenay,48.33,-71.0,QC,YBG,Bagotville La Baie
1321,68,Nantes,45.61,-70.93,QC,MUS,
1322,600,La Baie,48.3,-70.92,QC,WUX,La Baie
1323,404,Ile D'Orleans,47.0,-70.81,QC,WER,Ile D'Orleans Beaupr√á
1324,1991,Indian House Lake,47.0,-70.81,QC,YIH,
1325,444,Beauceville,46.21,-70.79,QC,WHY,Mont-Orford Eastman
1326,590,Cap-Tourmente,47.08,-70.78,QC,WTN,Cap-Tourmente Saint-Ferreol-les-Neiges
1327,453,Charlevoix (Mrc),47.28,-70.64,QC,WIS,Ottawa ByWard Market
1328,1967,Chevery,47.28,-70.64,QC,YHR,
1329,447,Ile Aux Grues,47.07,-70.53,QC,WIG,?le-Aux-Grues
1330,384,Manouane Est,50.66,-70.53,QC,WDP,Manouane Est
1331,2058,Ste-Agathe-Des-Mont,47.28,-70.17,QC,WOH,
1332,551,Pointe Claveau,48.26,-70.11,QC,WQY,Hanbury River
1333,578,La Pocatiere,47.35,-70.03,QC,WST,La Pocatiere La Pocati√§re
1334,1709,Fd Point,85.0,-70.0,NU,WFC,
1335,1997,Kuujjuaq,60.02,-70.0,QC,YVP,
1336,1002,Kativik,58.67,-69.96,QC,YTQ,Tasiujaq
1337,1739,Longstaff Bluff,62.83,-69.9,NU,WUV,
1338,901,Kimmirut,62.85,-69.88,NU,YLC,Kimmirut (Lake Harbour)
1339,1962,Cap Rouge,54.83,-69.87,QC,WQM,
1340,1989,Ile Bicquette,59.33,-69.77,QC,WQO,
1341,542,Pointe De L'Islet,48.14,-69.72,QC,WQD,Pointe De L'islet Tadoussac
1342,852,Quaqtaq,61.05,-69.62,QC,YHA,Quaqtaq
1343,897,Aupaluk,59.3,-69.6,QC,YLA,City Centre
1344,2036,Rougemont,47.76,-69.58,QC,MRG,
1345,350,Ile Rouge,48.07,-69.56,QC,WAF,Ile Rouge Baie-Sainte-Catherine
1346,1992,Inukjuak (Port Harrison),48.07,-69.56,QC,WPH,
1347,1965,Cartierville,61.08,-69.55,QC,YCV,
1348,504,Riviere-Du-Loup,47.81,-69.55,QC,WNH,Riviere Du Loup Rivi√§re-du-Loup
1349,2035,Roquemaure,47.81,-69.55,QC,WGQ,
1350,57,Grandes Bergeronnes,48.27,-69.54,QC,MGZ,
1351,1733,Kugaaruk (Pelly Bay) (West Simpson),68.65,-69.13,NU,WRF,
1352,828,Iqaluit,63.76,-68.56,NU,YFB,Iqaluit Apex
1353,1728,Jenny Lind Island,63.76,-68.56,NU,YUQ,
1354,693,Iqaluit Climate,63.75,-68.54,NU,XFB,Iqaluit Apex
1355,1727,Isachsen,63.75,-68.54,NU,YIC,
1356,808,Clyde River,70.49,-68.52,NU,YCY,Clyde River
1357,1698,Croker River,70.49,-68.52,NU,WXR,
1358,2034,Riviere Rouge,48.48,-68.5,QC,YFJ,
1359,1979,Forestville,48.52,-68.47,QC,YFE,
1360,1024,Kuujjuaq,58.1,-68.43,QC,YYP,
1361,40,Edmundston,47.42,-68.32,NB,ERM,Edmunston Edmundston
1362,1073,Mont-Joli,48.61,-68.21,QC,YYY,Mont Joli Mont-Joli
1363,2015,Montreal,48.61,-68.21,QC,WMN,
1364,45,Baie-Comeau,49.14,-68.2,QC,GBC,
1365,778,Baie-Comeau,49.13,-68.2,QC,YBC,Baie Comeau Pointe-Lebel
1366,1952,Barrage Temiscamingue,49.13,-68.2,QC,WRL,
1367,1953,Beauceville,49.13,-68.2,QC,WHV,
1368,1954,Beauharnois,49.13,-68.2,QC,MBR,
1369,59,Mont-Joli,48.61,-68.2,QC,MJI,
1370,419,Baie-Comeau,49.26,-68.15,QC,WFW,Baie Comeau Baie-Comeau
1371,1951,Barrage Angliers,49.26,-68.15,QC,WRC,
1372,1515,Argentia,47.16,-67.84,NF,WAR,
1373,2066,Valcartier,48.48,-67.6,QC,WQG,
1374,43,Woodstock Newbridge,46.15,-67.54,NB,EWD,
1375,2029,Port Menier,49.32,-67.38,QC,YPN,
1376,588,Pointe-Des-Monts,49.32,-67.37,QC,WTG,Pointe Des Monts Baie-Trinit√á
1377,1512,Alexis River,45.2,-67.27,NF,WXW,
1378,47,Causapscal Airport,48.31,-67.25,QC,GCL,
1379,577,St Stephen,45.21,-67.25,NB,WSS,St Stephen Calais
1380,1040,Wabush,52.92,-66.86,NF,YWK,Wabush Lake
1381,885,Schefferville,54.81,-66.81,QC,YKL,Schefferville Knob Lake
1382,2044,Sept Iles,54.81,-66.81,QC,XZV,
1383,699,Grand Manan Sar Cs,44.71,-66.8,NB,XGM,Grand Manan
1384,1503,Mechanic Settlement,44.71,-66.8,NB,WMK,
1385,49,Schefferville Cote-Nord,54.8,-66.8,QC,GKM,
1386,645,Fredericton Aquatic Centre C/S,45.96,-66.65,NB,WZF,Fredericton North Devon
1387,1502,Gannet Rock,45.96,-66.65,NB,WAK,
1388,1972,Cote St Catherine,50.18,-66.63,QC,WCS,
1389,13,Fredericton Cda Cs,45.92,-66.61,NB,AFC,Fredericton North Devon
1390,829,Fredericton,45.87,-66.54,NB,YFC,Fredericton Oromocto
1391,807,Oromoncto,45.84,-66.45,NB,YCX,Gagetown Oromocto
1392,529,Point Lepreau Cs,45.07,-66.45,NB,WPE,Point Lepreau Pocologan
1393,1509,St John,45.07,-66.45,NB,WOS,
1394,452,Pointe Noire Cs,50.16,-66.43,QC,WIP,Pointe Noire Sept-?les
1395,571,Cap-Chat,49.06,-66.39,QC,WSG,Cap Chat Cap-Chat
1396,613,Brier Island,44.29,-66.34,NS,WYU,Sydney
1397,2047,Sherbrooke,50.22,-66.25,QC,WSC,
1398,770,Sept-Iles,50.22,-66.24,QC,XZY,
1399,1627,Aulavik National Park,43.83,-66.09,NT,WSQ,
1400,1628,Byron Bay,43.83,-66.09,NT,YUK,
1401,958,Yarmouth,43.83,-66.09,NS,YQI,Yarmouth
1402,39,Yarmouth Rcs,43.83,-66.09,NS,EQI,
1403,10,Doaktown Auto Rcs,46.59,-66.01,NB,ADN,
1404,912,Kangiqsualujjuaq,58.71,-65.99,QC,YLU,Kangiksualujjuaq Kangiqsualujjuaq Georges River
1405,986,Saint John,45.32,-65.89,NB,YSJ,St John Saint John Loch Lomond Rothesay
1406,1505,Miramichi,45.32,-65.88,NB,YCH,
1407,61,New Richmond East,48.16,-65.84,QC,MJN,
1408,1604,Fourchu Head,44.55,-65.79,NS,WRW,
1409,1500,Chipman,47.63,-65.74,NB,XNC,
1410,636,Pangnirtung,66.14,-65.71,NU,WXP,Pangnirtung
1411,1051,Pangnirtung,66.14,-65.71,NU,YXP,Pangnirtung
1412,1552,Holyrood,52.27,-65.68,NF,WTP,
1413,32,Red Pines,47.44,-65.6,NB,ARP,
1414,1510,St Leonard,47.44,-65.6,NB,WIY,
1415,1516,Argentia,45.74,-65.53,NF,YAR,
1416,34,Sussex Four Corners,45.74,-65.53,NB,ASF,
1417,7,Baccaro Pt,43.45,-65.47,NS,ACP,
1418,1595,Bedford,43.45,-65.47,NS,WAZ,
1419,8,Miramichi Rcs,47.01,-65.47,NB,ACQ,
1420,516,New Carlisle 1,48.01,-65.33,QC,WOC,New Carlisle
1421,1572,St Anthony,53.83,-65.33,NF,XES,
1422,570,Cap-Madeleine,49.25,-65.32,QC,WSF,Cap Madeleine Sainte-Madeleine-de-la-Rivi√§re-Madeleine
1423,1964,Cape Whittle,49.25,-65.32,QC,YWQ,
1424,42,Shelburne Sandy Point,43.75,-65.31,NS,ESB,
1425,476,Kejimkujik 1,44.43,-65.2,NS,WKG,Kejimkujik Caledonia
1426,1612,Liverpool,44.43,-65.19,NS,YAU,
1427,25,Mechanic Settlement,45.69,-65.17,NB,AMS,Mechanic Settlement Elgin
1428,1506,Miscou Island,45.69,-65.17,NB,YMC,
1429,1719,Guzman Beach,82.5,-65.08,NU,WXE,
1430,1504,Miramichi,46.78,-65.02,NB,WCQ,
1431,23,Kouchibouguac,46.79,-65.01,NB,AKC,Kouchibouguac Saint-Louis de Kent
1432,1088,Greenwood,44.98,-64.92,NS,YZX,Greenwood
1433,1760,Yankee,61.3,-64.88,NU,WPT,
1434,1613,Machias Seal Island,44.23,-64.86,NS,WXT,
1435,1734,Kugaaruk (Pelly Bay) (West Simpson),60.42,-64.85,NU,WKE,
1436,637,Bas Caraquet,47.8,-64.83,NB,WXS,Bas Caraquet
1437,5,Bouctouche,46.43,-64.77,NB,ABT,Buctouche Bouctouche
1438,963,Moncton,46.11,-64.68,NB,YQM,Moncton Lakeburn
1439,619,Western Head,43.99,-64.66,NS,WWE,Western Head Liverpool
1440,1756,Rowley Island,61.58,-64.65,NU,YUG,
1441,1978,Fd Point,49.12,-64.62,QC,WUH,
1442,1741,Lupin,62.51,-64.52,NU,YWO,
1443,1508,Point Escuminac,48.02,-64.5,NB,WPJ,
1444,494,Miscou Island (Aut),48.01,-64.49,NB,WMI,Miscou Island Miscou Centre
1445,48,Gaspe Airport,48.78,-64.48,QC,GGA,
1446,840,Grindstone,48.78,-64.48,QC,YGP,Gaspe Douglastown
1447,712,Kentville Cda,45.07,-64.48,NS,XKT,Kentville
1448,1588,Winterland,53.63,-64.48,NF,XWT,
1449,41,Atlantic Eer (New Ross Eru),44.73,-64.46,NS,ERU,
1450,1982,Gagnon,49.02,-64.4,QC,YGA,
1451,30,Parrsboro,45.41,-64.35,NS,APR,
1452,1616,Rowan Gorilla Iii,45.41,-64.35,NS,WXO,
1453,566,Cap-D'Espoir,48.42,-64.32,QC,WRZ,Cap D'Espoir Perce
1454,713,Lunenburg,44.36,-64.3,NS,XLB,Lunenberg Lunenburg
1455,1614,Marion Bridge,44.36,-64.3,NS,XMB,
1456,2030,Puvirnituq ,49.84,-64.29,QC,MQP,
1457,1594,Barrington,45.85,-64.27,NS,WWY,
1458,727,Nappan Auto,45.76,-64.24,NS,XNP,Nappan Chignecto
1459,1615,Parrsboro,45.76,-64.24,NS,CC4,
1460,365,Longue-Pointe-De-Mingan,50.27,-64.23,QC,WBT,Longue Pointe de Mingan Longue-Pointe-de-Mingan
1461,549,Ile Aux Perroquets,50.22,-64.21,QC,WQR,Ile Aux Perroquets Longue-Pointe-de-Mingan
1462,515,Brevoort Island,63.34,-64.15,NU,WOB,Brevoort Island
1463,1691,Brown River,63.34,-64.15,NU,WBR,
1464,1590,Amherst,53.56,-64.11,NS,WAH,
1465,1536,Comfort Cove,53.56,-64.11,NF,YHW,
1466,1537,Conne River,53.55,-64.1,NF,WFY,
1467,14,Churchill Falls,53.56,-64.09,NF,AFL,
1468,1020,Qikiqtarjuaq,67.55,-64.03,NU,YYM,Cowley
1469,503,North Cape,47.06,-64.0,PEI,WNE,North Point Tignish Shore
1470,569,Summerside,46.44,-63.84,PEI,WSD,Summerside Miscouche
1471,1714,Gjoa Haven,67.54,-63.79,NU,WGG,
1472,1610,Inverness,45.1,-63.7,NS,YVE,
1473,4,Bedford Range,44.75,-63.66,NS,ABR,
1474,1597,Cape George,44.75,-63.66,NS,WGU,
1475,1,Bedford Basin,44.71,-63.63,NS,ABB,Bedford
1476,1596,Brier Island,44.71,-63.63,NS,WVU,
1477,20,Halifax Windsor Park,44.66,-63.61,NS,AHW,Halifax Dartmouth
1478,848,Havre-Saint-Pierre,50.28,-63.61,QC,YGY,Deception Bay
1479,1986,Heath Point,50.28,-63.61,QC,WHB,
1480,16,Halifax Dockyard,44.66,-63.58,NS,AHD,Halifax
1481,722,Maple Plains,46.3,-63.58,PEI,XMP,Maple Plains
1482,1948,Summerside,46.3,-63.58,PE,YSU,
1483,1607,Halifax,44.65,-63.57,NS,WHX,
1484,17,Halifax Kootenay,44.59,-63.55,NS,AHK,
1485,718,Mcnabs Island (Aut),44.61,-63.54,NS,XMI,Mcnabs Island Eastern Passage
1486,653,Shearwater Jetty,44.63,-63.52,NS,WZU,Shearwater Woodside
1487,864,Halifax,44.88,-63.51,NS,YHZ,Halifax Elmsdale
1488,0,Shearwater Rcs,44.63,-63.51,NS,AAW,
1489,774,Shearwater,44.63,-63.5,NS,YAW,Halifax Eastern Passage
1490,1611,Kejimkujik,44.58,-63.47,NS,WKL,
1491,1609,Halifax,44.61,-63.42,NS,XGO,
1492,28,Osborne Head,44.61,-63.42,NS,AOS,Halifax Eastern Passage
1493,401,Lac Eon,51.87,-63.28,QC,WEO,Lac Eon
1494,2003,Lake Dore,51.85,-63.28,QC,CYM,
1495,1960,Cache Lake,55.33,-63.22,QC,CYA,
1496,18,Harrington Cda Cs,46.34,-63.17,PEI,AHR,Harrington Union Road
1497,1065,Charlottetown,46.29,-63.12,PEI,YYG,Charlottetown Brackley
1498,26,Stanhope,46.42,-63.08,PEI,ANH,
1499,27,Upper Stewiacke Rcs,45.23,-63.06,NS,AOH,Upper Stewiacke Upper Musquodoboit
1500,1625,Yarmouth,45.23,-63.06,NS,WQI,
1501,1983,Havre St Pierre,47.17,-62.83,QC,YGV,
1502,361,Caribou Point (Aut),45.76,-62.68,NS,WBK,Caribou Point Pictou
1503,656,Saglek,58.33,-62.59,NF,WZZ,Saglek Hebron
1504,1569,Salmonier Nature Park,58.33,-62.59,NF,XSA,
1505,1571,St Albans,58.48,-62.58,NF,YLG,
1506,724,Malay Falls,44.99,-62.48,NS,XMY,Malay Falls Dufferin Mines
1507,1747,Pelly Bay,67.1,-62.35,NU,YUF,
1508,367,Beaver Island (Aut),44.82,-62.34,NS,WBY,Port Menier Port-Menier
1509,911,Alert,82.52,-62.28,NU,YLT,Alert
1510,15,Collegeville Auto,45.49,-62.02,NS,AGL,
1511,402,East Point (Aut),46.46,-61.99,PEI,WEP,East Point Eastern Kings
1512,1602,Digby,45.38,-61.97,NS,YID,
1513,925,Minganie,50.19,-61.79,QC,YNA,Natashquan
1514,64,Natashquan Airport,50.19,-61.79,QC,MNT,
1515,844,House Harbour,47.43,-61.78,QC,YGR,Iles De La Madeleine Magdalen Islands
1516,1993,Inukjuak (Port Harrison),47.43,-61.78,QC,MQN,
1517,430,Iles De La Madeleine,47.43,-61.77,QC,WGR,Iles De La Madeleine Magdalen Islands
1518,2012,Maniwaki,47.43,-61.77,QC,YMW,
1519,441,Heath Point,49.09,-61.7,QC,WHP,Heath Point
1520,1988,Howick,49.08,-61.7,QC,MHW,
1521,417,Nain,56.55,-61.68,NF,WFP,Nain Natuashish
1522,818,Nain,56.55,-61.68,NF,YDP,Nain Natuashish
1523,1565,Port Aux Basques,56.55,-61.68,NF,WZB,
1524,749,Tracadie,45.61,-61.68,NS,XTD,Tracadie
1525,1696,Cape Mercy,66.58,-61.62,NU,WYM,
1526,1695,Cape Mclaughlin,66.65,-61.38,NU,WMG,
1527,940,Port Hastings,45.66,-61.37,NS,YPD,Port Hawkesbury Port Hastings
1528,1617,Sable Island,45.66,-61.37,NS,WOL,
1529,411,Cape Dyer,66.67,-61.36,NU,WFD,Cape Dyer
1530,1558,Marble Mountain,52.23,-61.32,NF,XME,
1531,1605,Fundy Park,43.52,-61.25,NS,AFY,
1532,1603,Fd Point,45.22,-61.18,NS,WPM,
1533,650,Grand Etang,46.55,-61.05,NS,WZQ,Grand Etang Ch√áticamp
1534,1606,Halifax,46.55,-61.05,NS,YHX,
1535,558,Hart Island (Aut),45.35,-60.98,NS,WRN,Hart Island Canso
1536,512,Northeast Margaree,46.37,-60.98,NS,WNS,Northeast Margaree Marsh Brook
1537,19,Cheticamp Highlands National Park,46.65,-60.95,NS,AHT,
1538,1600,Copper Lake,46.65,-60.95,NS,UVW,
1539,1601,Copper Lake,46.65,-60.95,NS,YVW,
1540,726,North Mountain,46.82,-60.67,NS,XNM,North Mountain Dingwall
1541,12,Eskasoni First Nation,45.92,-60.65,NS,AEI,
1542,1619,Sable Island,43.88,-60.55,NS,YSA,
1543,1550,Grates Cove,53.3,-60.54,NF,WVW,
1544,1599,Cheticamp,47.02,-60.45,NS,XCH,
1545,1551,Grey River,53.32,-60.42,NF,WGC,
1546,707,Ingonish Beach,46.66,-60.41,NS,XIB,Ingonish Beach
1547,1555,Little Mecatina River,55.45,-60.23,NF,WFU,
1548,1591,Atlantic Mobile Upper Air Station,55.45,-60.22,NS,EWA,
1549,440,Hopedale (Aut),55.45,-60.22,NF,WHO,Hopedale
1550,1623,Trenton,46.17,-60.16,NS,YTN,
1551,1566,Port Aux Basques,53.53,-60.15,NF,WOF,
1552,396,St Paul Island (Aut),47.23,-60.14,NS,WEF,St Paul Island Bay St. Lawrence
1553,552,Cape Whittle,50.16,-60.06,QC,WQW,Cape Whittle Pointe-√ñ-Maurier
1554,1624,Truro,46.16,-60.05,NS,WUR,
1555,31,Sydney Cs,46.16,-60.04,NS,AQY,
1556,33,Sable Island,43.93,-60.01,NS,ASB,
1557,1621,Shearwater,43.93,-60.01,NS,WAW,
1558,35,Louisbourg,45.9,-60.0,NS,AUU,
1559,567,Halifax,43.93,-59.96,NS,WSA,Sable Island
1560,382,Chevery,50.46,-59.64,QC,WDM,Chevery C√¨te-Nord-du-Golfe-du-Saint-Laurent
1561,1968,Chicoutimi,50.47,-59.64,QC,YRC,
1562,1593,Baccaro Point,47.71,-59.31,NS,WCP,
1563,37,Wreckhouse,47.71,-59.31,NF,AWR,Wreckhouse St. Andrew's
1564,833,Makkovik,55.08,-59.19,NF,YFT,Makkovik
1565,29,Port-Aux-Basques,47.57,-59.15,NF,APB,
1566,21,Stephenville Rcs,48.56,-58.57,NF,AJT,Stephenville
